Loan.Status,Term,Years.in.current.job,Home.Ownership,Purpose,Current.Loan.Amount,Credit.Score,Annual.Income,Monthly.Debt,Years.of.Credit.History,Months.since.last.delinquent,Number.of.Open.Accounts,Number.of.Credit.Problems,Current.Credit.Balance,Maximum.Open.Credit,Bankruptcies,Tax.Liens,ID
0,Long Term,8 years,Rent,debt consolidation,673112.1041218049,679,1304443.060382461,25652.837616493016,14,8,9,3,265922.32502765255,747338.7817946096,2,2,24300
1,Long Term,10+ years,Home Mortgage,debt consolidation,258479.00979489996,725,794924.160983441,15899.613722910943,19.3,20,13,1,60211.34367504174,322807.36354523094,0,1,24301
1,Short Term,2 years,Rent,debt consolidation,177452.46525220192,739,2490252.8265144243,13010.272265622154,14.6,26.4,7,0,359270.53925564344,550243.1553079026,0,0,24303
1,Short Term,10+ years,Home Mortgage,debt consolidation,143748.2100954604,730,1191186.3092185217,14691.785842363404,17.1,6,8,0,135849.25343302864,199122.56797159687,0,0,24306
0,Short Term,n/a,Home Mortgage,other,154595.1248506249,729,1112639.0568405578,7601.78545616066,23.1,12.1,4,1,87818.08876824784,391115.57286106865,0,0,24308
1,Short Term,10+ years,Home Mortgage,debt consolidation,219098.71387770714,738,1135324.8133287027,11636.767576950046,17.7,6.4,6,0,158933.35441199754,265144.0152517251,0,0,24310
0,Long Term,3 years,Home Mortgage,debt consolidation,600777.2436029922,623,3520832.794781836,26697.58204034944,17.7,8.2,5,1,259044.0550190502,601084.1498622041,1,1,24311
1,Long Term,2 years,Rent,small_business,257885.09581419444,696,1893047.3917491673,5900.993071362041,13.9,24.4,2,0,61465.004597137035,163238.8291599027,0,0,24312
1,Short Term,9 years,Home Mortgage,home improvements,290113.5227408946,710,770944.8395668087,13491.867163207804,15.9,7.1,10,1,246354.96311027996,720346.7042284642,3,0,24313
1,Short Term,9 years,Home Mortgage,debt consolidation,178267.05972057587,727,506938.13100221485,3192.755888112769,12.7,8.3,7,2,98818.09500747602,386541.06827140006,1,1,24314
1,Short Term,10+ years,Rent,debt consolidation,331429.95230827044,739,1316643.8037217187,23919.896132481124,28.9,30,13,0,73130.9998681797,258190.82504973587,0,0,24320
1,Long Term,1 year,Home Mortgage,debt consolidation,656964.212504642,721,2364073.874729762,35064.325290404086,21.5,29.9,16,0,560993.5127898353,888578.8327431146,1,0,24322
1,Short Term,8 years,Home Mortgage,debt consolidation,563023.3158138175,740,1504798.0392863164,16050.592012453855,19.7,27,12,0,255948.90121084577,409331.7938019365,0,0,24328
0,Short Term,10+ years,Rent,debt consolidation,322079.12791426637,738,1274936.7696874444,18803.331732608527,15.6,13.2,10,0,289483.80482185766,369158.97615422285,0,0,24336
1,Long Term,10+ years,Home Mortgage,debt consolidation,323642.6633985074,746,2496866.4486859385,35786.728663439404,28.1,23.5,18,2,310024.143960536,690316.1512180687,0,2,24339
1,Short Term,10+ years,Home Mortgage,other,98075.13099009152,717,735718.6440376103,18824.097303377097,19.7,12.8,6,0,125134.57849602767,186010.47978985886,0,2,24343
1,Short Term,10+ years,Home Mortgage,debt consolidation,35024.66554667746,723,1428933.692248144,11705.559111051149,18.9,28,15,1,135907.05377063935,485671.55895069824,0,0,24350
1,Short Term,2 years,Rent,debt consolidation,119942.70532959729,705,346884.9117327487,9510.99664100504,9,1.7,20,0,122246.7729812009,822909.8881791274,0,0,24352
1,Short Term,4 years,Rent,other,129909.46480682972,723,654435.8576120489,3403.281662370158,12.7,13.5,5,0,87533.59748426407,114773.30883628297,0,0,24355
1,Short Term,7 years,Rent,debt consolidation,405350.01743184443,733,1750354.6956961153,14877.95421054919,39.3,13.9,8,0,453853.9005021211,1236487.0710887876,1,0,24357
1,Short Term,1 year,Home Mortgage,debt consolidation,179125.31375329173,740,1160177.1973777246,13824.399015641226,16.3,6.8,14,2,108414.44134194223,414325.9093616905,3,0,24358
1,Short Term,5 years,Home Mortgage,debt consolidation,330308.2660125305,708,1236119.0802959083,16378.400801953754,30.6,25.4,14,0,281142.9273567082,376331.0787781667,0,0,24367
1,Short Term,5 years,Home Mortgage,business loan,205391.95342144463,702,746852.4342634281,7159.138105738972,11.2,18.4,5,0,2.160094492161509,1.5184676669970871,0,0,24369
1,Short Term,10+ years,Own Home,other,84676.63557065887,720,1509663.4372863867,14341.188715812918,16.7,12.2,6,0,66215.2806666774,87428.3321404341,1,0,24370
1,Short Term,10+ years,Home Mortgage,debt consolidation,306988.60277140164,692,1473983.6720217164,40166.41413792997,20.6,8.1,11,0,665380.804441238,1000583.9041675465,0,0,24371
1,Short Term,10+ years,Rent,debt consolidation,658677.8193079905,682,1911362.6368424296,22459.49737152395,15.7,12.8,6,0,124848.8587718474,142714.52652728785,0,0,24373
1,Short Term,2 years,Rent,debt consolidation,107380.92893842333,717,748883.2064460382,1446.7953526961237,24.4,26,12,0,37884.30577086112,212958.87733263616,0,0,24374
1,Short Term,10+ years,Home Mortgage,medical bills,71744.08379724334,731,1896162.3244835818,40292.63461696548,17.9,26.6,18,0,629336.6536281925,1050015.9233605787,0,0,24376
0,Short Term,10+ years,Home Mortgage,debt consolidation,250358.4655839009,742,1353179.1133510957,25372.965707659718,16.3,21.2,7,0,187721.10671479016,337501.52913902485,1,0,24382
1,Short Term,8 years,Home Mortgage,debt consolidation,174459.22562711212,706,979410.4342616169,5858.865393401418,12.9,17.5,7,1,119072.58279821542,157011.97551135987,1,1,24386
0,Short Term,< 1 year,Rent,debt consolidation,257794.90880720358,728,680560.3943821439,10095.537118264136,13.3,0,9,0,293835.3197013085,591690.415802536,0,0,24388
1,Long Term,4 years,Home Mortgage,debt consolidation,527318.8893030696,718,1138518.946768904,17362.647388426867,27,3.2,18,0,309245.68722042954,862817.3536002138,0,0,24389
1,Short Term,10+ years,Own Home,debt consolidation,774863.3000883987,698,2198774.8920011236,16435.075811641243,24.5,22.1,4,0,760569.4741265781,979593.6679702669,1,0,24390
1,Short Term,1 year,Home Mortgage,debt consolidation,42898.72222872346,715,462385.1377368736,10442.871047808763,31.9,5.2,13,1,126522.79707783661,324125.2105354679,0,0,24392
1,Short Term,10+ years,Rent,debt consolidation,174373.10702312723,722,1268439.062667603,20927.874948608507,24.9,5.9,11,1,261422.31804771148,329032.1520118519,1,1,24394
1,Short Term,4 years,Home Mortgage,debt consolidation,221385.72440600078,747,2198776.2974089296,16383.054380723204,22.1,24.8,14,1,252188.91779546856,1216689.2473693604,0,1,24396
1,Long Term,10+ years,Home Mortgage,debt consolidation,322343.4762443973,720,1447609.1132094255,20989.960769258225,26.8,9.2,16,0,79782.50940274759,386539.8548254674,0,0,24398
1,Short Term,1 year,Home Mortgage,debt consolidation,64943.62967051481,703,1308850.9735115417,18214.335551702163,10.9,13.3,8,0,93213.01554593696,274601.7282153515,0,0,24404
0,Long Term,3 years,Rent,debt consolidation,460481.8001246634,745,898319.9101877813,3390.9395435122888,21.2,19.6,6,1,178391.45684831307,580205.6196910567,0,1,24405
1,Short Term,5 years,Home Mortgage,home improvements,262856.1446799794,747,1418882.47029036,13596.788655602051,14,6.8,8,1,61559.442612612496,186098.2256755959,2,0,24408
1,Short Term,2 years,Rent,other,455114.7403131833,705,1112412.406440377,19096.490771621313,16.8,17.6,12,0,12425.096342101417,92200.7381861018,0,0,24409
1,Long Term,10+ years,Home Mortgage,debt consolidation,237246.04630826402,641,1769621.7173004837,30821.248819248085,17.6,22.9,20,1,397804.016652701,1019084.5103485702,1,0,24410
1,Short Term,9 years,Rent,debt consolidation,213399.91550146436,718,819128.1645458504,11126.818236271765,10.5,27.1,9,0,163399.71170701776,302258.9149336697,0,0,24413
1,Short Term,10+ years,Own Home,other,142868.01367752816,720,987107.9102009695,17933.205044635066,18.3,28.5,16,2,119434.83523641473,671373.4854511366,1,2,24415
1,Short Term,n/a,Rent,debt consolidation,144605.5795277427,723,533863.00294068,10722.442300920713,17.3,6.3,11,1,157379.41976433527,578490.2440820832,0,2,24421
1,Long Term,< 1 year,Home Mortgage,debt consolidation,430672.61677710945,687,1390116.7187172384,25716.423378144496,16.2,21.5,11,0,136970.77616733118,328328.84043830156,1,0,24422
0,Long Term,8 years,Own Home,debt consolidation,302083.12579553056,725,1026799.4002129787,23702.859892968754,21.6,11.6,17,0,285666.134801001,574244.7096608228,0,0,24431
1,Short Term,3 years,Home Mortgage,business loan,216788.13541917154,664,580393.7719624699,7207.078949589205,10.2,28.7,4,0,80769.54399474536,142999.4028427568,0,0,24432
1,Short Term,2 years,Own Home,debt consolidation,261381.6179225146,746,959405.0393001473,13751.243409862233,22.5,13.5,6,1,66899.147910997,169862.2816515963,1,1,24433
1,Long Term,8 years,Home Mortgage,home improvements,323048.6662163398,676,1511203.0748238196,14355.77757366599,26.8,20.8,17,0,82041.79507880658,190783.61437394208,0,1,24436
1,Long Term,10+ years,Home Mortgage,debt consolidation,434192.16665245156,675,1556177.0822815036,21787.446297777136,20,26.8,18,0,513628.4041233682,1008019.8881558742,0,0,24438
0,Long Term,10+ years,Home Mortgage,debt consolidation,319240.9575302473,670,1676654.7345322864,17326.515223607843,21.2,20.4,13,1,105506.73778981692,280192.2458473171,0,1,24441
1,Short Term,2 years,Rent,other,108853.20103460572,673,1692043.6665778968,23689.46176808551,6.9,16.1,12,2,83599.46196257464,509497.9753735246,2,1,24442
1,Long Term,2 years,Home Mortgage,debt consolidation,543071.6959867104,639,1388291.7708377496,18197.939679807154,16.4,4.3,11,1,89983.58899738906,232540.30512306053,1,0,24443
1,Short Term,2 years,Rent,debt consolidation,332442.03081522393,685,909187.4036915959,20986.743718788777,10.4,12.2,11,1,288514.95014095167,426094.8894753892,1,1,24444
1,Short Term,< 1 year,Rent,debt consolidation,112662.80472192654,747,778390.2616656522,9793.223002471905,21.2,16.1,7,0,122607.8555740645,462464.0336752419,1,0,24446
1,Long Term,< 1 year,Home Mortgage,debt consolidation,255748.6153794366,730,1140000.9573243286,22136.092501820396,17.7,17.8,16,0,476712.0291735625,1121910.863430702,0,1,24447
1,Short Term,10+ years,Rent,debt consolidation,137389.35174142238,746,569543.6411384973,6358.177062345414,24.1,23.8,4,0,77099.92307304063,233088.614132503,0,0,24456
0,Long Term,6 years,Rent,other,238148.93072586495,620,1045285.0659325531,4722.410580160465,8.7,21.1,9,0,79173.60928426459,201915.63341063666,1,0,24460
0,Long Term,10+ years,Home Mortgage,debt consolidation,332221.74379411095,734,1721455.2699186928,23527.86406985491,13.7,22.9,11,0,348403.77204821253,527339.4115839314,0,1,24463
1,Long Term,10+ years,Rent,debt consolidation,267608.49000956153,656,581286.8441275599,8332.512834187752,20.4,26.9,7,1,259160.5297766431,399563.71877577185,0,2,24465
1,Short Term,10+ years,Own Home,other,99440.3792368531,722,854943.0258043463,9689.664444175947,18.3,16.2,3,0,224730.85879972015,568149.4883748351,0,1,24467
1,Short Term,n/a,Home Mortgage,debt consolidation,173624.57784942017,739,937175.7308279778,20775.456898628825,23.7,7.2,13,0,445626.88738592336,807510.1637038747,0,0,24468
1,Long Term,10+ years,Home Mortgage,debt consolidation,445631.2632986538,705,865944.6080222414,19627.521634662462,20.5,4.2,11,0,480643.6326412554,957879.6862658302,0,0,24470
1,Long Term,10+ years,Rent,other,179894.47151995968,691,512678.50354461203,6311.205152673044,17.9,21.4,5,0,106610.02532727459,202377.98010047298,1,0,24473
1,Short Term,6 years,Rent,debt consolidation,311806.9508721845,717,676740.6765014811,9810.464632149804,14,1.3,11,0,150554.9504512887,463650.0604063233,1,0,24474
1,Short Term,5 years,Rent,business loan,423103.22775507806,714,931703.216828087,15606.561700433118,16.1,18.5,12,0,130378.82505711091,264856.929415068,1,0,24476
1,Short Term,2 years,Rent,debt consolidation,196526.44831572752,716,1131449.7933097512,21120.054746672027,15.4,10.8,20,1,185666.75906512004,475641.4506487048,1,0,24480
1,Long Term,10+ years,Home Mortgage,debt consolidation,540496.6757545301,706,1353674.5880607893,14665.31721339131,22,21.4,25,0,539999.6010546675,1708342.9459342363,1,0,24482
1,Short Term,1 year,Rent,debt consolidation,313237.3765405449,721,1681100.58841707,17793.006141071925,30.3,19.3,8,1,176663.35505872822,268466.06086976815,1,1,24483
1,Short Term,10+ years,Own Home,buy a car,435993.6013084572,750,3426611.646308552,18391.097267559966,30.6,23.2,15,0,330886.65239691746,1175240.1986537715,0,0,24484
1,Short Term,n/a,Home Mortgage,other,110813.96385657937,724,1052733.5129732632,15177.341281815412,18.8,10,6,0,273884.4950731061,332421.3945813898,0,0,24485
1,Short Term,10+ years,Home Mortgage,home improvements,40347.95485420695,719,1297055.0568514068,19239.730787827764,15.6,18.1,10,0,155023.21244136017,300168.0740636251,0,0,24487
1,Short Term,10+ years,Home Mortgage,other,222595.20388367373,719,1029020.3046840456,13977.38698717262,20.8,17.4,13,0,69521.26130271515,187218.3622338724,0,2,24490
1,Short Term,10+ years,Rent,debt consolidation,151733.34570622703,723,2620898.3024563324,34726.80225903056,29,8.1,18,1,444201.2614649754,578576.5403405913,0,2,24492
1,Short Term,7 years,Rent,business loan,21978.63424060891,701,1556595.4053551152,16604.786080918886,14.4,22.7,6,0,89890.81943768091,140646.29873316461,0,1,24494
0,Short Term,< 1 year,Home Mortgage,debt consolidation,90264.60275592691,727,1102874.4206606895,23713.405707879236,14.9,19.9,7,4,77880.8262185908,365110.7825618631,0,0,24497
1,Short Term,3 years,Rent,debt consolidation,84084.38006037565,679,763343.8037344958,15650.242828867787,9.1,16.2,14,0,97224.16156129936,174526.45969927515,0,0,24500
1,Short Term,4 years,Own Home,debt consolidation,523733.7719541954,712,1507688.9511942617,7150.688303613341,13.7,8.1,12,1,310291.1025455022,714274.9297416429,0,1,24505
0,Short Term,n/a,Own Home,debt consolidation,300123.76271852816,695,731993.8739519363,13359.610101366743,22.3,22.3,12,0,351746.80253336905,450031.77065569605,0,0,24506
1,Short Term,3 years,Rent,debt consolidation,207900.92517162143,745,1870360.3480808258,949.4408504565623,14.6,7,5,0,21887.22966891903,633466.6946117484,1,0,24508
1,Short Term,10+ years,Rent,debt consolidation,87582.43996060558,710,1336991.4334926563,11809.059303273456,19.4,23.7,6,2,52665.51960783943,65712.82353294847,1,1,24509
1,Short Term,2 years,Home Mortgage,debt consolidation,86546.18309637344,700,710163.2460914463,10947.992424739714,10.1,9,8,1,101802.57549364658,630298.7681583902,0,0,24515
1,Short Term,3 years,Rent,home improvements,332288.4013163519,749,1530488.556784928,11785.7076234772,8.4,9.7,10,0,16910.605698706044,264616.28766327654,0,0,24516
1,Long Term,n/a,Home Mortgage,debt consolidation,505912.2244841319,662,1146040.9527992103,34381.01728016224,21,27.5,13,0,409676.94526953984,886645.0573606072,0,0,24517
1,Short Term,10+ years,Rent,debt consolidation,359173.00467819883,720,775504.9805684895,23135.71832839229,13.9,14.9,19,1,394991.12728156685,828542.1460960535,0,1,24519
0,Short Term,4 years,Rent,other,324765.3573342039,689,1838857.6195525955,34172.537729987715,14.6,20.8,13,1,195584.93620261457,421738.05974266294,1,1,24522
1,Short Term,2 years,Rent,other,54097.322624928114,697,373806.08337942953,6878.23393010332,9.2,14.5,6,0,9650.5322876643,17315.039264707557,0,0,24523
1,Short Term,3 years,Home Mortgage,debt consolidation,151382.82814981253,736,477145.71533698204,7953.127801968542,13.8,26,8,2,69502.17992552168,170169.87738319748,2,0,24525
0,Short Term,10+ years,Home Mortgage,debt consolidation,222308.66841046922,700,1075173.3809432192,11407.04139553235,17.8,17.9,18,0,143450.44103287315,259950.53373155638,1,0,24526
0,Long Term,2 years,Own Home,home improvements,268994.9063840293,728,1935910.0584539955,15310.483606696522,17.7,18.6,12,1,90555.6384941599,543314.3381474501,0,1,24532
1,Short Term,3 years,Own Home,debt consolidation,208297.96468228838,729,1148207.085491178,22964.49323205335,11.4,0.8,8,0,73967.10994851663,348128.4207897267,1,0,24535
0,Long Term,10+ years,Own Home,debt consolidation,540825.6923226953,673,1946169.1559796575,30488.981861647866,17.2,4,13,2,184661.69112984795,383174.1064128357,3,0,24541
0,Short Term,5 years,Rent,debt consolidation,197273.9959827396,688,1265626.9256062487,5748.996032987516,17.1,28.2,17,1,129712.73663923085,254582.944442359,2,1,24543
1,Short Term,< 1 year,Rent,home improvements,216348.897473066,714,1532138.7668922045,29747.508953584045,10.2,29.7,15,0,88425.95291017523,283644.3826814136,0,1,24545
0,Short Term,6 years,Rent,debt consolidation,401697.81857211754,731,1479435.884676315,33164.38720227875,10.9,7.4,9,1,109991.7527924032,195054.28587682813,0,3,24550
1,Long Term,8 years,Home Mortgage,debt consolidation,389309.82037638425,713,933944.1544354258,14319.943462035806,17.9,15.8,17,0,487939.29867448914,1681462.055958436,0,0,24551
1,Short Term,n/a,Home Mortgage,home improvements,112508.36407743905,693,1457356.3832518535,29632.185155931413,17.2,13,11,0,194160.40353028144,333058.06673259387,0,0,24553
1,Long Term,3 years,Rent,debt consolidation,694144.4083641418,702,2885033.469844244,20842.151323297683,19.5,14.4,13,0,201210.42653986465,501027.18511310907,0,0,24555
1,Short Term,10+ years,Home Mortgage,debt consolidation,430409.2561425258,743,2602013.912608186,35127.11303469414,30.9,19,13,1,614289.4136161149,1295622.5868288563,1,0,24560
1,Long Term,10+ years,Own Home,home improvements,214896.64787186068,716,1484736.297854338,15589.975657925523,22.7,7.3,10,0,53655.08582116489,212760.53596968192,0,0,24562
1,Short Term,< 1 year,Rent,home improvements,216345.7391075247,688,828306.0257025938,5790.6859243640565,12.8,11.6,4,0,67868.10933173484,87208.02101387392,0,0,24565
1,Short Term,10+ years,Home Mortgage,home improvements,439121.086019159,747,2692604.3943513315,12138.58638939201,18.4,23.5,12,0,398636.6447587116,3578145.763516888,1,0,24566
1,Long Term,10+ years,Home Mortgage,debt consolidation,612302.6268195999,720,3021761.4840358812,35255.43152905787,21.6,25.9,20,0,196479.6410213413,515856.49385090667,0,0,24576
1,Short Term,10+ years,Rent,debt consolidation,271811.39803225704,699,691696.5887728006,15217.643064042633,15.3,27.8,7,0,115920.02863837323,164295.85484986173,0,0,24578
